iter	Logloss
236	0.02005343302
237	0.01996630365
238	0.01994471134
239	0.01992327121
240	0.01989723052
241	0.01987667546
242	0.01985135249
243	0.01983061617
244	0.01980996053
245	0.01978817245
246	0.01976292862
247	0.01974055437
248	0.01971924318
249	0.01969790562
250	0.01967668199
251	0.01965276786
252	0.01963173323
253	0.01961065779
254	0.01958984816
255	0.01956317193
256	0.01954203666
257	0.01905274087
258	0.01903146779
259	0.01901054588
260	0.01890469904
261	0.01888404602
262	0.01886361781
263	0.01884294506
264	0.01882243284
265	0.0188023823
266	0.01878244852
267	0.01876219263
268	0.01874201281
269	0.01872157148
270	0.01869589716
271	0.01867231241
272	0.01865233625
273	0.01863263964
274	0.01861291553
275	0.01859329339
276	0.018571548
277	0.01855210287
278	0.01853227259
279	0.01851280339
280	0.01849341073
281	0.01847408387
282	0.01845151843
283	0.01843265365
284	0.01841363673
285	0.01839476675
286	0.0181467358
287	0.01812780255
288	0.01810922301
289	0.01809032954
290	0.018071461
291	0.01805294695
292	0.01803390177
293	0.01801523672
294	0.01799257243
295	0.01797402729
296	0.01795550085
297	0.01793723152
298	0.01752611852
299	0.01750759479
300	0.01748895161
301	0.01747001003
302	0.01745208542
303	0.01743379479
304	0.01741559354
305	0.01739752062
306	0.01737961478
307	0.01736166678
308	0.01734348694
309	0.01732542701
310	0.01729606138
311	0.01727825102
312	0.01723429341
313	0.01721647588
314	0.01719865536
315	0.01718098746
316	0.01716375658
317	0.01714627752
318	0.01712890149
319	0.01711130363
320	0.01708958144
321	0.01706542138
322	0.01704805238
323	0.0170308055
324	0.01701351651
325	0.01699631378
326	0.01697403848
327	0.01694775131
328	0.01693048189
329	0.01690982576
330	0.01689277942
331	0.01687591613
332	0.01684916862
333	0.01683223261
334	0.01681540543
335	0.01679858516
336	0.01678127568
337	0.01676458051
338	0.0167480108
339	0.01673132965
340	0.01671427427
341	0.01669785202
342	0.01667349186
343	0.01665703104
344	0.01664064381
345	0.01662452573
346	0.0166083046
347	0.01658694457
348	0.0165708133
349	0.01655477392
350	0.01653856498
351	0.01652246094
352	0.01650653056
353	0.01649053038
354	0.01647475659
355	0.0164589063
356	0.0164430886
357	0.01642732182
358	0.01641179169
359	0.01639604054
360	0.01638053665
361	0.01636497031
362	0.01634968228
363	0.01633411824
364	0.01631879229
365	0.01630348082
366	0.01628826989
367	0.0162730552
368	0.01625351925
369	0.01623844098
370	0.01622345637
371	0.01620831116
372	0.01619333663
373	0.01617832934
374	0.01616357403
375	0.01614852792
376	0.01591722213
377	0.01590201267
378	0.01588688007
379	0.01587190413
380	0.0158571044
381	0.01584233906
382	0.01582756672
383	0.01581286255
384	0.01579814704
385	0.01578351325
386	0.01576901879
387	0.01574922688
388	0.01573452252
389	0.01572011705
390	0.01570570364
391	0.01568547123
392	0.01567106786
393	0.01565692464
394	0.01564260873
395	0.01560944921
396	0.01559520434
397	0.01557333692
398	0.01555463825
399	0.0155404366
400	0.01552626565
401	0.01551213928
402	0.01549802352
403	0.01548395162
404	0.01547002976
405	0.01545599734
406	0.01544212067
407	0.01542183245
408	0.01540806699
409	0.01539425773
410	0.01538057681
411	0.01536681718
412	0.0153532002
413	0.01533961772
414	0.01532606442
415	0.01531259044
416	0.01529920272
417	0.01528585802
418	0.0152725724
419	0.01525922539
420	0.01524489279
421	0.01523161662
422	0.0152183944
423	0.01520517246
424	0.01519202413
425	0.01517893342
426	0.01496725018
427	0.01495390199
428	0.0149285448
429	0.014915406
430	0.01489694892
431	0.01488376041
432	0.01487066274
433	0.01485776431
434	0.01484471712
435	0.01483176118
436	0.01481887422
437	0.01479796208
438	0.01478499307
439	0.01477214327
440	0.01475934023
441	0.01473965225
442	0.01472695335
443	0.014714134
444	0.01470144669
445	0.01468320285
446	0.01467060312
447	0.01465796828
448	0.01464564291
449	0.01463304568
450	0.01462068583
451	0.01460824371
452	0.01459594099
453	0.01458360133
454	0.01456561395
455	0.01455320635
456	0.01454101664
457	0.01452884741
458	0.01451664949
459	0.01450441353
460	0.01449221261
461	0.01448022513
462	0.01446813838
463	0.01445621274
464	0.01444415973
465	0.01443228102
466	0.01442037265
467	0.01440847088
468	0.01439677068
469	0.01437992118
470	0.01436826951
471	0.01434909672
472	0.01433728661
473	0.01432558204
474	0.01429918895
475	0.01428750752
476	0.01427587028
477	0.01413561232
478	0.01411753947
479	0.01410570779
480	0.01409411901
481	0.01408287039
482	0.01407123388
483	0.01406020032
484	0.01404725406
485	0.01403610133
486	0.01402491275
487	0.01400463247
488	0.01399317738
489	0.01398239724
490	0.0136630431
491	0.01364421751
492	0.01363267751
493	0.01362129752
494	0.01360986855
495	0.01359388034
496	0.01358271177
497	0.01356285664
498	0.01355151705
499	0.01353480925
500	0.01352362376
501	0.01351243129
502	0.01350141655
503	0.01349050209
504	0.01347220539
505	0.01346133819
506	0.01345043499
507	0.01343946875
508	0.01342859663
509	0.01341780392
510	0.01340700688
511	0.01339635398
512	0.01338570118
513	0.01337511199
514	0.01336449411
515	0.01335394977
516	0.01334345019
517	0.01333297586
518	0.01331754647
519	0.01330718433
520	0.01329667025
521	0.01328623235
522	0.01327589274
523	0.01326550321
524	0.01325528281
525	0.01324501338
526	0.01322418486
527	0.01321394913
528	0.01320378096
529	0.01319372159
530	0.01318365467
531	0.01317358005
532	0.01315531966
533	0.01314540168
534	0.0131354568
535	0.01312076325
536	0.01310527914
537	0.01309526237
538	0.01308518275
539	0.01301569168
540	0.01300571576
541	0.01299590595
542	0.01298602347
543	0.0129762552
544	0.01296641937
545	0.0129566712
546	0.01294701702
547	0.01293734424
548	0.01292171078
549	0.01291216155
550	0.01290050888
551	0.01289087597
552	0.01288140907
553	0.01287188517
554	0.01286235673
555	0.01285301849
556	0.01284347687
557	0.01283411882
558	0.01282483959
559	0.01281540467
560	0.0128017032
561	0.01279246175
562	0.0127831486
563	0.01277393831
564	0.01276475637
565	0.01255914573
566	0.01254505839
567	0.01253560606
568	0.0125262671
569	0.01251715357
570	0.01250793654
571	0.01249874022
572	0.01248219837
573	0.0124728335
574	0.01246370079
575	0.01245457905
576	0.01243461869
577	0.01242556857
578	0.01241642834
579	0.01240744565
580	0.01239844255
581	0.01238415816
582	0.01237520532
583	0.01236630198
584	0.01235741628
585	0.01234291723
586	0.01232947048
587	0.01232061998
588	0.0123117369
589	0.01230296296
590	0.01229424147
591	0.01228544313
592	0.01227672069
593	0.01226814817
594	0.01225941737
595	0.0122507026
596	0.01224218236
597	0.01220633505
598	0.01219774514
599	0.01218427191
600	0.01217573524
601	0.01216722781
602	0.0121587682
603	0.01214594988
604	0.01213182382
605	0.01212156989
606	0.01211312799
607	0.01210484347
608	0.01209660362
609	0.01208828798
610	0.01207451449
611	0.01206627524
612	0.01205296473
613	0.01204471451
614	0.01203638166
615	0.01202822005
616	0.01202001828
617	0.01197216604
618	0.01196394293
619	0.01195580475
620	0.01174639579
621	0.01173803416
622	0.0117244091
623	0.01171615986
624	0.01170177158
625	0.0116935837
626	0.01168529855
627	0.01167720242
628	0.01166903496
629	0.01163664145
630	0.01162846688
631	0.01162043899
632	0.01161238661
633	0.01160192491
634	0.01158778233
635	0.01157977255
636	0.0115685139
637	0.0115606457
638	0.0115527299
639	0.01153886402
640	0.01153090639
641	0.01152317101
642	0.0115153419
643	0.01150754651
644	0.0114997481
645	0.01149206621
646	0.01148012772
647	0.011472405
648	0.01146471701
649	0.01145708661
650	0.01144751775
651	0.01143912878
652	0.01142590904
653	0.01141834254
654	0.01141078382
655	0.01140323087
656	0.01139576607
657	0.01138838399
658	0.01138090326
659	0.01137351943
660	0.01135854481
661	0.01117611708
662	0.01116367683
663	0.01115606356
664	0.01114857026
665	0.01114018027
666	0.01112299503
667	0.01111549995
668	0.01110809017
669	0.01109951132
670	0.01109202244
671	0.01104532942
672	0.01103370291
673	0.01102626157
674	0.01101897742
675	0.01101159425
676	0.01100180671
677	0.01099446211
678	0.01098716811
679	0.01098001206
680	0.01096745906
681	0.01096020063
682	0.01095299808
683	0.01094583768
684	0.01093401056
685	0.01092686019
686	0.01087106376
687	0.01086390027
688	0.01085218759
689	0.01084045524
690	0.01083336821
691	0.01082635936
692	0.01081925934
693	0.01081226986
694	0.01080534153
695	0.01079843292
696	0.01078764183
697	0.0107807093
698	0.01077000154
699	0.01075870492
700	0.01075181889
701	0.01074497203
702	0.01053226367
703	0.01052522519
704	0.01051827602
705	0.01050323094
706	0.01049630057
707	0.01048937053
708	0.01048253249
709	0.01047563838
710	0.01046270991
711	0.01045590394
712	0.01044914245
713	0.01044131054
714	0.01043452228
715	0.01042267163
716	0.010415896
717	0.01040917594
718	0.01040241746
719	0.0103908684
720	0.01038423898
721	0.01037756182
722	0.01037096968
723	0.01036432583
724	0.01035770253
725	0.01035114173
726	0.01034025523
727	0.01033373497
728	0.01032725791
729	0.01031543694
730	0.0103090886
731	0.01030161172
732	0.0102951148
733	0.01028873096
734	0.01004718006
735	0.01003643999
736	0.01002984418
737	0.01002322954
738	0.01001675365
739	0.01000167824
740	0.009990562698
741	0.009984134721
742	0.009970204064
743	0.009963767996
744	0.009957341489
745	0.009949809299
746	0.009943498166
747	0.009937172855
748	0.009930934948
749	0.009920951194
750	0.009914697953
751	0.009908535319
752	0.009902371738
753	0.009892733192
754	0.009851308828
755	0.009845104385
756	0.009835373442
757	0.009829207346
758	0.009819078474
759	0.009812990556
760	0.009806916921
761	0.009800899888
762	0.009716706947
763	0.009710567091
764	0.009704520939
765	0.009698560676
766	0.009688522172
767	0.00968257385
768	0.009670491292
769	0.009664541968
770	0.009658666618
771	0.009651836199
772	0.009645998392
773	0.009640217138
774	0.009634368177
775	0.009628588011
776	0.009622875046
777	0.009617156105
778	0.009611478241
779	0.009460149729
780	0.009454309158
781	0.009448517921
782	0.009442749487
783	0.009433571551
784	0.009427750404
785	0.00942198276
786	0.009416237671
787	0.009410567843
788	0.009401112097
789	0.009395399754
790	0.009389800964
791	0.009264969091
792	0.009259096632
793	0.009214491165
794	0.009207673364
795	0.009196334402
796	0.009190541332
797	0.009183863544
798	0.009178191222
799	0.009172506834
800	0.009166727121
801	0.009161098857
802	0.00915553301
803	0.009149930632
804	0.009140699881
805	0.009129433957
806	0.009119034781
807	0.009109161961
808	0.009101348153
809	0.00909583798
810	0.009090279188
811	0.009079611277
812	0.009072087678
813	0.009066635273
814	0.009061164507
815	0.00905563858
816	0.009050259498
817	0.009044861878
818	0.00903943147
819	0.009034043933
820	0.009028714914
821	0.009023441096
822	0.008976976904
823	0.008971644209
824	0.008966327541
825	0.008957671951
826	0.008952402854
827	0.008947198505
828	0.008941970047
829	0.008936865963
830	0.008931660066
831	0.008926553851
832	0.008921380526
833	0.008916303857
834	0.00890804443
835	0.008899368222
836	0.008894259294
837	0.008889188945
838	0.00888422124
839	0.008879159309
840	0.00887419842
841	0.008867835393
842	0.008859386353
843	0.008854384953
844	0.008849431191
845	0.008838249683
846	0.008718370366
847	0.008707861462
848	0.008699170485
849	0.008693992059
850	0.008688898253
851	0.008683847962
852	0.008678844795
853	0.008663965817
854	0.00865901881
855	0.008653962526
856	0.00864897154
857	0.008644051346
858	0.008635989537
859	0.008629485242
860	0.008624590565
861	0.008619758043
862	0.008614820457
863	0.008604760412
864	0.008599956746
865	0.0085950302
866	0.008587189692
867	0.008582400075
868	0.008577675251
869	0.008572924811
870	0.008568153494
871	0.008557380709
872	0.008552625273
873	0.008547908178
874	0.008540278376
875	0.00853552988
876	0.008530842582
877	0.008526217533
878	0.008518575827
879	0.008513890565
880	0.008509280405
881	0.008501544347
882	0.008496902938
883	0.008491203615
884	0.008483497477
885	0.008346575838
886	0.008192282147
887	0.008181608736
888	0.008176743615
889	0.008171928585
890	0.008156681819
891	0.008151911635
892	0.008147153208
893	0.008142342158
894	0.008132641444
895	0.008127859374
896	0.008123120653
897	0.008118436667
898	0.008113716542
899	0.008109108424
900	0.008101469863
901	0.008096877547
902	0.008092376926
903	0.008084810909
904	0.008080271637
905	0.008075712126
906	0.008071173683
907	0.00806667536
908	0.008059242708
909	0.008054804952
910	0.008050309984
911	0.008045811236
912	0.0080402812
913	0.008029369837
914	0.008024888295
915	0.00801761877
916	0.008013190778
917	0.008008756385
918	0.008003369678
919	0.007989608564
920	0.007985336322
921	0.007977308262
922	0.007968946148
923	0.007964621045
924	0.007960253245
925	0.007956008082
926	0.007951696044
927	0.007947416858
928	0.007940330518
929	0.007936068063
930	0.00793177664
931	0.007927556512
932	0.007923345478
933	0.007919151917
934	0.007905746284
935	0.007900749684
936	0.007893914316
937	0.007889767296
938	0.007883012472
939	0.00787884297
940	0.007872044469
941	0.007868014894
942	0.007863855071
943	0.007859731507
944	0.007853436943
945	0.00784608638
946	0.007842832786
947	0.007838765047
948	0.007834729087
949	0.007718660554
950	0.007714883177
951	0.007705153892
952	0.007701015594
953	0.007696801145
954	0.007692767962
955	0.007688711616
956	0.007684628241
957	0.007680614607
958	0.00767656454
959	0.007672566201
960	0.007667943114
961	0.007663953514
962	0.007657365643
963	0.007593583869
964	0.007589511137
965	0.007585518497
966	0.007581448642
967	0.00755382777
968	0.007544691565
969	0.007538078755
970	0.007534040544
971	0.007530029441
972	0.007523494736
973	0.007428458368
974	0.00741954638
975	0.007415447199
976	0.007408884002
977	0.007404496904
978	0.007400491193
979	0.007396487977
980	0.00739247094
981	0.007388509357
982	0.007384516622
983	0.007377887889
984	0.007373936331
985	0.007369943422
986	0.007365469216
987	0.007360832567
988	0.007353729189
989	0.007349802778
990	0.007345861973
991	0.007341937587
992	0.007338106141
993	0.007331904969
994	0.007328017375
995	0.00732242358
996	0.007318609569
997	0.007314801291
998	0.007310360383
999	0.007304052286
